date,price
1994-08-15,6359.2676
1994-08-16,6354.2018
1994-08-17,6369.3992
1994-08-18,6427.6559
1994-08-19,6447.0748
1994-08-22,6460.5836
1994-08-23,6439.4761
1994-08-24,6482.5354
1994-08-25,6472.4038
1994-08-26,6472.4038
1994-08-29,6472.4038
1994-08-30,6528.1276
1994-08-31,6513.7744999999995
1994-09-01,6517.996
1994-09-02,6529.816199999999
1994-09-05,6533.193399999999
1994-09-06,6545.0136
1994-09-07,6580.4742
1994-09-08,6610.869
1994-09-09,6598.2045
1994-09-12,6604.1146
1994-09-13,6578.7856
1994-09-14,6590.6058
1994-09-15,6551.768
1994-09-16,6585.54
1994-09-19,6583.8514
1994-09-20,6651.395399999999
1994-09-21,6668.281399999999
1994-09-22,6648.0181999999995
1994-09-23,6681.7901999999995
1994-09-26,6683.4788
1994-09-27,6683.4788
1994-09-28,6691.077499999999
1994-09-29,6681.7901999999995
1994-09-30,6667.4371
1994-10-03,6638.7309
1994-10-04,6626.910699999999
1994-10-05,6648.0181999999995
1994-10-06,6619.312
1994-10-07,6619.312
1994-10-10,6605.803199999999
1994-10-11,6545.857899999999
1994-10-12,6550.0794
1994-10-13,6539.103499999999
1994-10-14,6542.480699999999
1994-10-17,6568.6539999999995
1994-10-18,6581.318499999999
1994-10-19,6604.1146
1994-10-20,6611.7133
1994-10-21,6601.5817
1994-10-24,6573.7198
1994-10-25,6572.031199999999
1994-10-26,6566.965399999999
1994-10-27,6571.1869
1994-10-28,6546.7022
1994-10-31,6481.6911
1994-11-01,6492.6669999999995
1994-11-02,6481.6911
1994-11-03,6480.8468
1994-11-04,6480.8468
1994-11-07,6462.272199999999
1994-11-08,6495.1999
1994-11-09,6477.4696
1994-11-10,6487.601199999999
1994-11-11,6506.1758
1994-11-14,6502.7986
1994-11-15,6529.816199999999
1994-11-16,6522.2175
1994-11-17,6530.6605
1994-11-18,6484.224
1994-11-21,6474.0923999999995
1994-11-22,6480.8468
1994-11-23,6496.044199999999
1994-11-24,6489.2898
1994-11-25,6498.5771
1994-11-28,6484.224
1994-11-29,6470.7152
1994-11-30,6469.0266
1994-12-01,6418.3686
1994-12-02,6399.794
1994-12-05,6359.2676
1994-12-06,6344.9145
1994-12-07,6366.022
1994-12-08,6352.513199999999
1994-12-09,6357.579
1994-12-12,6368.554899999999
1994-12-13,6401.4826
1994-12-14,6425.123
1994-12-15,6403.1712
1994-12-16,6422.5901
1994-12-19,6403.1712
1994-12-20,6448.763399999999
1994-12-21,6451.2963
1994-12-22,6442.8533
1994-12-23,6442.8533
1994-12-26,6442.8533
1994-12-27,6442.8533
1994-12-28,6446.2305
1994-12-29,6471.559499999999
1994-12-30,6471.559499999999
1995-01-02,6471.559499999999
1995-01-03,6431.877399999999
1995-01-04,6342.3816
1995-01-05,6337.3158
1995-01-06,6335.6272
1995-01-09,6288.346399999999
1995-01-10,6317.0526
1995-01-11,6342.3816
1995-01-12,6425.123
1995-01-13,6393.0396
1995-01-16,6375.3093
1995-01-17,6413.3027999999995
1995-01-18,6460.5836
1995-01-19,6448.763399999999
1995-01-20,6481.6911
1995-01-23,6456.3621
1995-01-24,6438.6318
1995-01-25,6441.164699999999
1995-01-26,6439.4761
1995-01-27,6389.662399999999
1995-01-30,6347.447399999999
1995-01-31,6330.5614
1995-02-01,6353.3575
1995-02-02,6347.447399999999
1995-02-03,6343.2258999999995
1995-02-06,6323.807
1995-02-07,6323.807
1995-02-08,6325.4956
1995-02-09,6359.2676
1995-02-10,6355.890399999999
1995-02-13,6323.807
1995-02-14,6349.1359999999995
1995-02-15,6359.2676
1995-02-16,6361.800499999999
1995-02-17,6387.1295
1995-02-20,6403.1712
1995-02-21,6393.883899999999
1995-02-22,6403.1712
1995-02-23,6408.237
1995-02-24,6378.6865
1995-02-27,6342.3816
1995-02-28,6355.890399999999
1995-03-01,6344.070199999999
1995-03-02,6328.028499999999
1995-03-03,6370.2435
1995-03-06,6397.2611
1995-03-07,6450.451999999999
1995-03-08,6416.679999999999
1995-03-09,6431.877399999999
1995-03-10,6440.3204
1995-03-13,6509.553
1995-03-14,6496.044199999999
1995-03-15,6520.528899999999
1995-03-16,6479.1582
1995-03-17,6461.4279
1995-03-20,6453.829199999999
1995-03-21,6465.649399999999
1995-03-22,6454.6735
1995-03-23,6474.936699999999
1995-03-24,6452.1406
1995-03-27,6453.829199999999
1995-03-28,6445.3862
1995-03-29,6467.338
1995-03-30,6474.0923999999995
1995-03-31,6619.312
1995-04-03,6624.3778
1995-04-04,6614.2462
1995-04-05,6620.1563
1995-04-06,6642.952399999999
1995-04-07,6637.8866
1995-04-10,6573.7198
1995-04-11,6585.54
1995-04-12,6586.3843
1995-04-13,6572.031199999999
1995-04-14,6572.031199999999
1995-04-17,6572.031199999999
1995-04-18,6633.6651
1995-04-19,6679.2573
1995-04-20,6641.2638
1995-04-21,6591.4501
1995-04-24,6596.515899999999
1995-04-25,6581.318499999999
1995-04-26,6566.965399999999
1995-04-27,6523.9061
1995-04-28,6581.318499999999
1995-05-01,6538.2591999999995
1995-05-02,6561.0553
1995-05-03,6563.588199999999
1995-05-04,6587.2286
1995-05-05,6602.4259999999995
1995-05-08,6602.4259999999995
1995-05-09,6553.4566
1995-05-10,6470.7152
1995-05-11,6478.313899999999
1995-05-12,6494.3556
1995-05-15,6480.0025
1995-05-16,6481.6911
1995-05-17,6465.649399999999
1995-05-18,6467.338
1995-05-19,6467.338
1995-05-22,6442.8533
1995-05-23,6450.451999999999
1995-05-24,6469.0266
1995-05-25,6514.6188
1995-05-26,6509.553
1995-05-29,6509.553
1995-05-30,6513.7744999999995
1995-05-31,6489.2898
1995-06-01,6475.781
1995-06-02,6486.756899999999
1995-06-05,6471.559499999999
1995-06-06,6487.601199999999
1995-06-07,6516.3074
1995-06-08,6501.9543
1995-06-09,6524.750399999999
1995-06-12,6543.325
1995-06-13,6534.882
1995-06-14,6547.5464999999995
1995-06-15,6560.210999999999
1995-06-16,6607.4918
1995-06-19,6593.982999999999
1995-06-20,6598.2045
1995-06-21,6597.360199999999
1995-06-22,6579.629899999999
1995-06-23,6572.031199999999
1995-06-26,6568.6539999999995
1995-06-27,6575.408399999999
1995-06-28,6555.9895
1995-06-29,6539.9478
1995-06-30,6535.7263
1995-07-03,6492.6669999999995
1995-07-04,6496.8885
1995-07-05,6488.4455
1995-07-06,6486.756899999999
1995-07-07,6513.7744999999995
1995-07-10,6514.6188
1995-07-11,6496.8885
1995-07-12,6529.816199999999
1995-07-13,6572.031199999999
1995-07-14,6558.522399999999
1995-07-17,6558.522399999999
1995-07-18,6578.7856
1995-07-19,6593.1386999999995
1995-07-20,6532.3491
1995-07-21,6517.151699999999
1995-07-24,6528.9719
1995-07-25,6529.816199999999
1995-07-26,6517.996
1995-07-27,6512.9302
1995-07-28,6467.338
1995-07-31,6473.2481
1995-08-01,6464.8051000000005
1995-08-02,6461.4279
1995-08-03,6484.224
1995-08-04,6484.224
1995-08-07,6485.9126
1995-08-08,6492.6669999999995
1995-08-09,6490.978399999999
1995-08-10,6485.0683
1995-08-11,6476.6253
1995-08-14,6475.781
1995-08-15,6523.9061
1995-08-16,6450.451999999999
1995-08-17,6490.1341
1995-08-18,6492.6669999999995
1995-08-21,6496.044199999999
1995-08-22,6485.0683
1995-08-23,6463.1165
1995-08-24,6484.224
1995-08-25,6469.0266
1995-08-28,6469.0266
1995-08-29,6467.338
1995-08-30,6444.541899999999
1995-08-31,6456.3621
1995-09-01,6442.009
1995-09-04,6411.614199999999
1995-09-05,6406.5484
1995-09-06,6417.5243
1995-09-07,6441.164699999999
1995-09-08,6457.206399999999
1995-09-11,6452.1406
1995-09-12,6469.0266
1995-09-13,6499.421399999999
1995-09-14,6502.7986
1995-09-15,6501.11
1995-09-18,6507.8643999999995
1995-09-19,6498.5771
1995-09-20,6492.6669999999995
1995-09-21,6474.0923999999995
1995-09-22,6475.781
1995-09-25,6463.1165
1995-09-26,6480.8468
1995-09-27,6480.0025
1995-09-28,6475.781
1995-09-29,6484.224
1995-10-02,6471.559499999999
1995-10-03,6453.829199999999
1995-10-04,6458.8949999999995
1995-10-05,6471.559499999999
1995-10-06,6468.1822999999995
1995-10-09,6492.6669999999995
1995-10-10,6502.7986
1995-10-11,6492.6669999999995
1995-10-12,6491.8227
1995-10-13,6480.8468
1995-10-16,6481.6911
1995-10-17,6474.0923999999995
1995-10-18,6478.313899999999
1995-10-19,6446.2305
1995-10-20,6446.2305
1995-10-23,6459.7393
1995-10-24,6458.8949999999995
1995-10-25,6461.4279
1995-10-26,6465.649399999999
1995-10-27,6460.5836
1995-10-30,6452.9848999999995
1995-10-31,6461.4279
1995-11-01,6449.6077
1995-11-02,6451.2963
1995-11-03,6459.7393
1995-11-06,6453.829199999999
1995-11-07,6497.7328
1995-11-08,6497.7328
1995-11-09,6501.11
1995-11-10,6575.408399999999
1995-11-13,6556.8338
1995-11-14,6515.4631
1995-11-15,6506.1758
1995-11-16,6504.4872
1995-11-17,6523.9061
1995-11-20,6523.0617999999995
1995-11-21,6523.0617999999995
1995-11-22,6490.1341
1995-11-23,6463.9608
1995-11-24,6474.936699999999
1995-11-27,6494.3556
1995-11-28,6566.965399999999
1995-11-29,6560.210999999999
1995-11-30,6548.3908
1995-12-01,6521.373199999999
1995-12-04,6516.3074
1995-12-05,6527.2833
1995-12-06,6558.522399999999
1995-12-07,6548.3908
1995-12-08,6565.2768
1995-12-11,6578.7856
1995-12-12,6565.2768
1995-12-13,6545.0136
1995-12-14,6512.9302
1995-12-15,6521.373199999999
1995-12-18,6538.2591999999995
1995-12-19,6553.4566
1995-12-20,6545.0136
1995-12-21,6552.6123
1995-12-22,6552.6123
1995-12-25,6552.6123
1995-12-26,6552.6123
1995-12-27,6535.7263
1995-12-28,6534.882
1995-12-29,6534.882
1996-01-01,6534.882
1996-01-02,6571.1869
1996-01-03,6642.952399999999
1996-01-04,6657.3054999999995
1996-01-05,6685.167399999999
1996-01-08,6696.9876
1996-01-09,6662.3713
1996-01-10,6754.4
1996-01-11,6737.514
1996-01-12,6747.6456
1996-01-15,6679.2573
1996-01-16,6713.8736
1996-01-17,6715.562199999999
1996-01-18,6712.1849999999995
1996-01-19,6739.2026000000005
1996-01-22,6791.5491999999995
1996-01-23,6816.033899999999
1996-01-24,6796.615
1996-01-25,6865.8476
1996-01-26,6864.159
1996-01-29,6830.387
1996-01-30,6865.0033
1996-01-31,6848.1173
1996-02-01,6908.0626
1996-02-02,6999.246999999999
1996-02-05,7004.3128
1996-02-06,6962.0978
1996-02-07,6994.181199999999
1996-02-08,6887.799399999999
1996-02-09,6889.487999999999
1996-02-12,6830.387
1996-02-13,6808.4352
1996-02-14,6806.7466
1996-02-15,6832.0756
1996-02-16,6836.2971
1996-02-19,6844.7401
1996-02-20,6791.5491999999995
1996-02-21,6700.3648
1996-02-22,6748.4899
1996-02-23,6724.849499999999
1996-02-26,6737.514
1996-02-27,6745.956999999999
1996-02-28,6713.0293
1996-02-29,6765.375899999999
1996-03-01,6726.5381
1996-03-04,6648.0181999999995
1996-03-05,6646.3296
1996-03-06,6646.3296
1996-03-07,6651.395399999999
1996-03-08,6700.3648
1996-03-11,6682.6345
1996-03-12,6691.077499999999
1996-03-13,6695.299
1996-03-14,6678.413
1996-03-15,6681.7901999999995
1996-03-18,6653.084
1996-03-19,6671.6586
1996-03-20,6668.281399999999
1996-03-21,6683.4788
1996-03-22,6715.562199999999
1996-03-25,6718.939399999999
1996-03-26,6752.711399999999
1996-03-27,6760.3101
1996-03-28,6732.4482
1996-03-29,6692.7661
1996-04-01,6656.4612
1996-04-02,6658.9941
1996-04-03,6664.059899999999
1996-04-04,6648.862499999999
1996-04-05,6648.862499999999
1996-04-08,6648.862499999999
1996-04-09,6691.9218
1996-04-10,6662.3713
1996-04-11,6658.1498
1996-04-12,6665.7485
1996-04-15,6639.575199999999
1996-04-16,6644.641
1996-04-17,6604.1146
1996-04-18,6593.982999999999
1996-04-19,6600.737399999999
1996-04-22,6602.4259999999995
1996-04-23,6615.090499999999
1996-04-24,6599.0488
1996-04-25,6641.2638
1996-04-26,6617.6233999999995
1996-04-29,6599.8931
1996-04-30,6607.4918
1996-05-01,6624.3778
1996-05-02,6626.0664
1996-05-03,6653.084
1996-05-06,6653.084
1996-05-07,6648.0181999999995
1996-05-08,6666.592799999999
1996-05-09,6631.132199999999
1996-05-10,6639.575199999999
1996-05-13,6602.4259999999995
1996-05-14,6597.360199999999
1996-05-15,6622.6892
1996-05-16,6617.6233999999995
1996-05-17,6618.467699999999
1996-05-20,6599.8931
1996-05-21,6602.4259999999995
1996-05-22,6599.0488
1996-05-23,6609.180399999999
1996-05-24,6599.8931
1996-05-27,6599.8931
1996-05-28,6619.312
1996-05-29,6602.4259999999995
1996-05-30,6607.4918
1996-05-31,6594.8273
1996-06-03,6597.360199999999
1996-06-04,6580.4742
1996-06-05,6545.857899999999
1996-06-06,6498.5771
1996-06-07,6528.1276
1996-06-10,6512.085899999999
1996-06-11,6499.421399999999
1996-06-12,6497.7328
1996-06-13,6496.044199999999
1996-06-14,6485.9126
1996-06-17,6501.11
1996-06-18,6498.5771
1996-06-19,6523.0617999999995
1996-06-20,6490.978399999999
1996-06-21,6470.7152
1996-06-24,6487.601199999999
1996-06-25,6502.7986
1996-06-26,6480.8468
1996-06-27,6466.493699999999
1996-06-28,6450.451999999999
1996-07-01,6442.8533
1996-07-02,6449.6077
1996-07-03,6449.6077
1996-07-04,6433.566
1996-07-05,6442.009
1996-07-08,6448.763399999999
1996-07-09,6465.649399999999
1996-07-10,6467.338
1996-07-11,6462.272199999999
1996-07-12,6477.4696
1996-07-15,6463.1165
1996-07-16,6488.4455
1996-07-17,6474.0923999999995
1996-07-18,6484.224
1996-07-19,6492.6669999999995
1996-07-22,6498.5771
1996-07-23,6502.7986
1996-07-24,6490.978399999999
1996-07-25,6497.7328
1996-07-26,6504.4872
1996-07-29,6492.6669999999995
1996-07-30,6497.7328
1996-07-31,6506.1758
1996-08-01,6522.2175
1996-08-02,6523.9061
1996-08-05,6581.318499999999
1996-08-06,6560.210999999999
1996-08-07,6551.768
1996-08-08,6545.0136
1996-08-09,6543.325
1996-08-12,6537.4149
1996-08-13,6545.0136
1996-08-14,6529.816199999999
1996-08-15,6521.373199999999
1996-08-16,6521.373199999999
1996-08-19,6524.750399999999
1996-08-20,6536.5706
1996-08-21,6531.5048
1996-08-22,6534.882
1996-08-23,6534.882
1996-08-26,6534.882
1996-08-27,6565.2768
1996-08-28,6560.210999999999
1996-08-29,6551.768
1996-08-30,6525.5947
1996-09-02,6527.2833
1996-09-03,6543.325
1996-09-04,6511.2416
1996-09-05,6517.996
1996-09-06,6507.8643999999995
1996-09-09,6494.3556
1996-09-10,6469.0266
1996-09-11,6475.781
1996-09-12,6452.1406
1996-09-13,6463.9608
1996-09-16,6463.9608
1996-09-17,6474.936699999999
1996-09-18,6467.338
1996-09-19,6463.1165
1996-09-20,6446.2305
1996-09-23,6433.566
1996-09-24,6455.5178
1996-09-25,6457.206399999999
1996-09-26,6424.2787
1996-09-27,6428.5001999999995
1996-09-30,6399.794
1996-10-01,6393.883899999999
1996-10-02,6421.7458
1996-10-03,6397.2611
1996-10-04,6428.5001999999995
1996-10-07,6418.3686
1996-10-08,6431.0331
1996-10-09,6439.4761
1996-10-10,6446.2305
1996-10-11,6429.3445
1996-10-14,6431.877399999999
1996-10-15,6433.566
1996-10-16,6442.009
1996-10-17,6426.8116
1996-10-18,6416.679999999999
1996-10-21,6433.566
1996-10-22,6473.2481
1996-10-23,6475.781
1996-10-24,6467.338
1996-10-25,6459.7393
1996-10-28,6465.649399999999
1996-10-29,6445.3862
1996-10-30,6411.614199999999
1996-10-31,6408.237
1996-11-01,6376.1536
1996-11-04,6394.7282
1996-11-05,6404.8598
1996-11-06,6382.907999999999
1996-11-07,6393.0396
1996-11-08,6385.4409
1996-11-11,6425.123
1996-11-12,6448.763399999999
1996-11-13,6477.4696
1996-11-14,6467.338
1996-11-15,6404.0154999999995
1996-11-18,6401.4826
1996-11-19,6386.285199999999
1996-11-20,6401.4826
1996-11-21,6366.022
1996-11-22,6366.022
1996-11-25,6339.004399999999
1996-11-26,6306.920999999999
1996-11-27,6298.478
1996-11-28,6292.567899999999
1996-11-29,6269.7717999999995
1996-12-02,6260.4845
1996-12-03,6203.916399999999
1996-12-04,6263.0174
1996-12-05,6230.933999999999
1996-12-06,6252.041499999999
1996-12-09,6230.933999999999
1996-12-10,6218.269499999999
1996-12-11,6218.269499999999
1996-12-12,6224.1796
1996-12-13,6230.933999999999
1996-12-16,6218.269499999999
1996-12-17,6217.4252
1996-12-18,6225.8682
1996-12-19,6230.933999999999
1996-12-20,6230.933999999999
1996-12-23,6226.7125
1996-12-24,6226.7125
1996-12-25,6226.7125
1996-12-26,6226.7125
1996-12-27,6237.688399999999
1996-12-30,6235.1555
1996-12-31,6235.1555
1997-01-01,6235.1555
1997-01-02,6189.5633
1997-01-03,6146.504
1997-01-06,6053.630999999999
1997-01-07,6062.074
1997-01-08,6021.5476
1997-01-09,6019.8589999999995
1997-01-10,6049.4095
1997-01-13,6072.2056
1997-01-14,6035.0563999999995
1997-01-15,5985.2427
1997-01-16,5961.6023
1997-01-17,6007.1945
1997-01-20,5962.4466
1997-01-21,5989.464199999999
1997-01-22,5930.3632
1997-01-23,5876.3279999999995
1997-01-24,5952.315
1997-01-27,5970.8896
1997-01-28,5972.5782
1997-01-29,5928.6746
1997-01-30,5897.4355
1997-01-31,5834.112999999999
1997-02-03,5813.8498
1997-02-04,5837.490199999999
1997-02-05,5798.652399999999
1997-02-06,5788.5208
1997-02-07,5737.0185
1997-02-10,5747.9944
1997-02-11,5731.108399999999
1997-02-12,5702.4021999999995
1997-02-13,5785.987899999999
1997-02-14,5781.7663999999995
1997-02-17,5810.4726
1997-02-18,5825.67
1997-02-19,5846.7775
1997-02-20,5825.67
1997-02-21,5965.8238
1997-02-24,5961.6023
1997-02-25,5962.4466
1997-02-26,5990.3085
1997-02-27,6078.96
1997-02-28,6055.3196
1997-03-03,6115.264899999999
1997-03-04,6068.828399999999
1997-03-05,5986.0869999999995
1997-03-06,5962.4466
1997-03-07,5915.1658
1997-03-10,5914.3215
1997-03-11,5943.0277
1997-03-12,5933.7404
1997-03-13,5959.069399999999
1997-03-14,5957.3808
1997-03-17,5933.7404
1997-03-18,5847.6218
1997-03-19,5894.9026
1997-03-20,5943.871999999999
1997-03-21,5957.3808
1997-03-24,5913.477199999999
1997-03-25,5903.345600000001
1997-03-26,5843.4003
1997-03-27,5878.8609
1997-03-28,5878.8609
1997-03-31,5878.8609
1997-04-01,5910.099999999999
1997-04-02,5927.8303
1997-04-03,5888.992499999999
1997-04-04,5866.196399999999
1997-04-07,5893.214
1997-04-08,5894.9026
1997-04-09,5872.9508
1997-04-10,5869.5736
1997-04-11,5875.4837
1997-04-14,5855.220499999999
1997-04-15,5791.898
1997-04-16,5739.551399999999
1997-04-17,5747.9944
1997-04-18,5776.7006
1997-04-21,5779.233499999999
1997-04-22,5768.2576
1997-04-23,5758.125999999999
1997-04-24,5756.4374
1997-04-25,5779.233499999999
1997-04-28,5744.6172
1997-04-29,5728.5755
1997-04-30,5743.772899999999
1997-05-01,5728.5755
1997-05-02,5735.3299
1997-05-05,5735.3299
1997-05-06,5782.610699999999
1997-05-07,5759.8146
1997-05-08,5804.5625
1997-05-09,5840.0231
1997-05-12,5879.705199999999
1997-05-13,5891.5253999999995
1997-05-14,5894.9026
1997-05-15,5849.310399999999
1997-05-16,5817.227
1997-05-19,5753.0602
1997-05-20,5791.898
1997-05-21,5786.8322
1997-05-22,5787.6765
1997-05-23,5784.2993
1997-05-26,5784.2993
1997-05-27,5802.8739
1997-05-28,5788.5208
1997-05-29,5807.095399999999
1997-05-30,5835.8016
1997-06-02,5807.095399999999
1997-06-03,5801.1853
1997-06-04,5770.7905
1997-06-05,5754.7488
1997-06-06,5808.784
1997-06-09,5813.005499999999
1997-06-10,5804.5625
1997-06-11,5805.4068
1997-06-12,5778.3892
1997-06-13,5764.880399999999
1997-06-16,5766.5689999999995
1997-06-17,5777.544899999999
1997-06-18,5768.2576
1997-06-19,5744.6172
1997-06-20,5710.8452
1997-06-23,5707.468
1997-06-24,5713.3781
1997-06-25,5715.066699999999
1997-06-26,5689.7377
1997-06-27,5682.9833
1997-06-30,5649.2113
1997-07-01,5634.8582
1997-07-02,5608.684899999999
1997-07-03,5615.4393
1997-07-04,5478.6627
1997-07-07,5369.748
1997-07-08,5417.0288
1997-07-09,5357.9278
1997-07-10,5400.1428
1997-07-11,5395.076999999999
1997-07-14,5432.226199999999
1997-07-15,5399.2985
1997-07-16,5395.076999999999
1997-07-17,5393.3884
1997-07-18,5474.441199999999
1997-07-21,5508.213199999999
1997-07-22,5542.8295
1997-07-23,5486.261399999999
1997-07-24,5436.4477
1997-07-25,5472.7526
1997-07-28,5500.6145
1997-07-29,5514.1233
1997-07-30,5531.0093
1997-07-31,5510.7461
1997-08-01,5472.7526
1997-08-04,5463.4653
1997-08-05,5422.0946
1997-08-06,5392.5441
1997-08-07,5420.406
1997-08-08,5465.9982
1997-08-11,5533.5422
1997-08-12,5507.3688999999995
1997-08-13,5508.213199999999
1997-08-14,5507.3688999999995
1997-08-15,5482.0399
1997-08-18,5447.4236
1997-08-19,5461.776699999999
1997-08-20,5438.1363
1997-08-21,5454.178
1997-08-22,5471.063999999999
1997-08-25,5471.063999999999
1997-08-26,5496.393
1997-08-27,5483.7285
1997-08-28,5502.3031
1997-08-29,5493.8601
1997-09-01,5479.507
1997-09-02,5444.046399999999
1997-09-03,5432.226199999999
1997-09-04,5432.226199999999
1997-09-05,5424.6275
1997-09-08,5428.849
1997-09-09,5432.226199999999
1997-09-10,5417.0288
1997-09-11,5431.381899999999
1997-09-12,5460.0881
1997-09-15,5442.3578
1997-09-16,5420.406
1997-09-17,5411.1187
1997-09-18,5417.8731
1997-09-19,5438.1363
1997-09-22,5417.8731
1997-09-23,5418.7173999999995
1997-09-24,5449.1122
1997-09-25,5481.1956
1997-09-26,5515.8119
1997-09-29,5523.4106
1997-09-30,5607.8406
1997-10-01,5693.1149
1997-10-02,5628.9481000000005
1997-10-03,5601.0862
1997-10-06,5614.594999999999
1997-10-07,5605.307699999999
1997-10-08,5616.2836
1997-10-09,5629.792399999999
1997-10-10,5553.805399999999
1997-10-13,5541.985199999999
1997-10-14,5534.3865
1997-10-15,5513.2789999999995
1997-10-16,5527.6321
1997-10-17,5476.1298
1997-10-20,5469.375399999999
1997-10-21,5459.2438
1997-10-22,5444.8907
1997-10-23,5476.1298
1997-10-24,5346.951899999999
1997-10-27,5265.0548
1997-10-28,5274.3421
1997-10-29,5293.7609999999995
1997-10-30,5348.6404999999995
1997-10-31,5258.300399999999
1997-11-03,5298.8268
1997-11-04,5325.0001
1997-11-05,5293.7609999999995
1997-11-06,5269.2762999999995
1997-11-07,5212.708199999999
1997-11-10,5247.3245
1997-11-11,5279.407899999999
1997-11-12,5203.420899999999
1997-11-13,5203.420899999999
1997-11-14,5095.3505
1997-11-17,5129.1224999999995
1997-11-18,5135.0326000000005
1997-11-19,5166.271699999999
1997-11-20,5111.392199999999
1997-11-21,5131.6554
1997-11-24,5150.23
1997-11-25,5077.620199999999
1997-11-26,5015.142
1997-11-27,4998.255999999999
1997-11-28,5011.7648
1997-12-01,4970.3941
1997-12-02,4983.0586
1997-12-03,4947.598
1997-12-04,4885.9641
1997-12-05,4853.036399999999
1997-12-08,4854.724999999999
1997-12-09,4782.9595
1997-12-10,4834.4618
1997-12-11,4809.1328
1997-12-12,4778.737999999999
1997-12-15,4788.8696
1997-12-16,4820.9529999999995
1997-12-17,4860.6351
1997-12-18,4896.94
1997-12-19,4878.3654
1997-12-22,4904.538699999999
1997-12-23,4939.155
1997-12-24,4939.155
1997-12-25,4939.155
1997-12-26,4939.155
1997-12-29,4948.4423
1997-12-30,4900.3171999999995
1997-12-31,4900.3171999999995
1998-01-01,4900.3171999999995
1998-01-02,4863.168
1998-01-05,4802.3784
1998-01-06,4775.3608
1998-01-07,4755.0976
1998-01-08,4755.9419
1998-01-09,4706.128199999999
1998-01-12,4709.505399999999
1998-01-13,4719.637
1998-01-14,4770.295
1998-01-15,4770.295
1998-01-16,4896.94
1998-01-19,4850.5035
1998-01-20,4869.9223999999995
1998-01-21,4913.826
1998-01-22,4961.1068
1998-01-23,4913.826
1998-01-26,5112.2365
1998-01-27,5047.225399999999
1998-01-28,5065.8
1998-01-29,5108.014999999999
1998-01-30,5147.6971
1998-02-02,5091.129
1998-02-03,5037.9381
1998-02-04,5034.5608999999995
1998-02-05,5040.471
1998-02-06,5050.6026
1998-02-09,5075.9316
1998-02-10,5057.357
1998-02-11,5039.6267
1998-02-12,5056.512699999999
1998-02-13,5051.446899999999
1998-02-16,5035.405199999999
1998-02-17,5053.9798
1998-02-18,5034.5608999999995
1998-02-19,5032.027999999999
1998-02-20,5010.0761999999995
1998-02-23,4942.5322
1998-02-24,4920.5804
1998-02-25,4934.9335
1998-02-26,4947.598
1998-02-27,5021.8964
1998-03-02,5037.9381
1998-03-03,5015.142
1998-03-04,5010.9205
1998-03-05,4959.418199999999
1998-03-06,4979.6813999999995
1998-03-09,4961.9511
1998-03-10,4971.238399999999
1998-03-11,4966.1726
1998-03-12,4961.9511
1998-03-13,4973.7713
1998-03-16,4967.861199999999
1998-03-17,4961.1068
1998-03-18,4903.694399999999
1998-03-19,4922.268999999999
1998-03-20,4937.466399999999
1998-03-23,4947.598
1998-03-24,5070.8658
1998-03-25,5053.135499999999
1998-03-26,5059.0456
1998-03-27,5098.7276999999995
1998-03-30,5097.0391
1998-03-31,5082.686
1998-04-01,5082.686
1998-04-02,5070.8658
1998-04-03,5167.116
1998-04-06,5244.7916000000005
1998-04-07,5221.151199999999
1998-04-08,5214.3967999999995
1998-04-09,5194.977899999999
1998-04-10,5194.977899999999
1998-04-13,5194.977899999999
1998-04-14,5226.217
1998-04-15,5187.379199999999
1998-04-16,5172.1818
1998-04-17,5208.4866999999995
1998-04-20,5191.6007
1998-04-21,5192.445
1998-04-22,5281.9408
1998-04-23,5281.0965
1998-04-24,5287.8508999999995
1998-04-27,5228.7499
1998-04-28,5208.4866999999995
1998-04-29,5205.1095
1998-04-30,5246.4802
1998-05-01,5182.313399999999
1998-05-04,5182.313399999999
1998-05-05,5129.9668
1998-05-06,5082.686
1998-05-07,5033.7166
1998-05-08,5072.554399999999
1998-05-11,5047.225399999999
1998-05-12,5054.8241
1998-05-13,5050.6026
1998-05-14,5000.7889
1998-05-15,5080.997399999999
1998-05-18,5070.8658
1998-05-19,5060.7342
1998-05-20,5059.0456
1998-05-21,5075.9316
1998-05-22,5062.4228
1998-05-25,5062.4228
1998-05-26,5031.1837
1998-05-27,4943.376499999999
1998-05-28,4964.4839999999995
1998-05-29,4957.729600000001
1998-06-01,4875.8324999999995
1998-06-02,4921.4247
1998-06-03,4937.466399999999
1998-06-04,4944.2208
1998-06-05,4908.7602
1998-06-08,4925.646199999999
1998-06-09,5025.2736
1998-06-10,4947.598
1998-06-11,4902.0058
1998-06-12,4865.7009
1998-06-15,4826.8631000000005
1998-06-16,4846.282
1998-06-17,4912.1374
1998-06-18,4938.3107
1998-06-19,5027.8065
1998-06-22,4983.902899999999
1998-06-23,4972.0827
1998-06-24,4961.9511
1998-06-25,4950.130899999999
1998-06-26,4958.573899999999
1998-06-29,4958.573899999999
1998-06-30,5003.3218
1998-07-01,5011.7648
1998-07-02,4965.3283
1998-07-03,4974.6156
1998-07-06,4951.8195
1998-07-07,4960.2625
1998-07-08,4930.7119999999995
1998-07-09,4927.3348
1998-07-10,4907.0716
1998-07-13,4922.268999999999
1998-07-14,4953.5081
